Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
0.7886068373963823,0.9016797637870732,1.026889809220598,0.8303073555570459,0.4854302252857994,0.6370172849945318,0.7777931533253105,0.9859245803026929,0.385248012150989,0.6630909236448749,-0.042461721283407514,-0.5962223507295407,-1.0692903944970762,-0.9985403776348084,-0.6195147057213967,-0.7767957995843088,2
-0.538842264397308,-0.6113330835476669,-0.6452319529882803,-0.49615131751940583,-0.4508758125641272,-0.18620468137272958,-0.5383129605771784,-0.5960796809281459,-0.07419899296333096,-0.05325344189792686,0.31920862024261193,0.36252843723136585,0.48481662728262936,0.48396998261882324,0.32820772214824157,0.019825492576680148,3
-0.37713228301770263,-0.3601966439765659,-0.1673024191947992,-0.5942386340847502,0.6438812924183291,0.7393038016541812,-0.3793658713841097,-0.36895939412754714,-1.866818798889125,0.30813941740195677,-0.028931394709986537,-0.7088642941448735,0.6376372687782457,-0.41540803781799646,-0.726218888343943,0.22115565295138617,6
0.43578816391761077,0.8606185985589344,1.0474855484485641,0.06162949807601678,1.6840960238243434,1.2509096865878824,0.43803786449154425,0.6156096272655703,-2.1794961876277337,-0.3889374210566462,-1.813308737265602,-1.5159793825247605,-0.29864608906525625,-1.2746505309918552,-1.4622338240184554,0.4949658791191543,4
-0.47222567367272816,-0.6603168581304045,-0.8483497271663317,-0.009923769130505621,-1.4465824400730691,-1.873212541271892,-0.477639970965605,-0.5008626043723277,0.29607317176722503,0.8666962966507875,1.5713827323783576,1.6681014576397715,-0.22286334183877082,1.459805727880862,1.7324736706235075,0.9954993228427009,5
-0.7043423234654979,-0.8641932512153754,-0.8010529266597041,-0.8445433288636326,-0.21099527149181108,0.06921266670504546,-0.7057690666060165,-0.8440431172534406,1.1227483095093265,0.38061878104446956,0.5598385148174707,0.12416772108676226,1.0635734545491031,0.536808286476204,0.08598396388957083,0.7774383214437494,3
-0.5339595516994018,-0.5636619582742695,-0.4262442492767991,-0.743072700468575,0.3916066233271586,0.572447665338257,-0.5312165078011019,-0.5890172005325118,-0.1359217129178303,-0.41963817731932135,-0.03847904378774634,-0.49473037308200635,0.9055535971862319,-0.1292666162549794,-0.522536786821765,-0.17522837377626463,3
-0.5692994652821491,-0.6834867534127215,-0.6269612387532154,-0.6185692216024169,-0.22623187462969976,0.054091129098890946,-0.5698602245769876,-0.6404432981095523,-1.1362569713427246,0.1419067508106341,0.6047816323294865,0.12460291509452807,0.6778234980008011,0.34595197501838915,0.08642222818459185,0.23331035481050016,3
-0.3687326513835424,-0.3977169260143831,-0.36529902663136726,-0.3361476351572328,-0.16120504364032648,0.11767163910189701,-0.37189946135430413,-0.35752165813517506,1.1777965664644192,0.4406402309216441,0.3657224293102258,0.048509860768440986,0.24386092462621584,0.061370219322908266,0.010013780912020265,-0.041408721874695936,6
-0.46314314515774185,-0.6401179413560615,-0.7528189540405237,-0.1180700213560623,-1.1555189955994254,-1.233070227957635,-0.4694672789059529,-0.48806599557825286,0.9609936138855742,1.0013757816741178,1.4852770751283462,1.2479047236841414,-0.07675780508288253,1.083307270749348,1.2662026765743049,0.6868571338145747,5
-0.7340141929373891,-0.9063708690589323,-0.9520830838410425,-0.7444973221608745,-0.6869691284336275,-0.47947444114702154,-0.7357019716804624,-0.8904179031635454,-0.7722005187806991,0.455101935034625,0.5589055175280208,0.6472360171452807,0.8896084518141599,1.0153908852649394,0.623257687400358,0.44979356557261896,3
-0.4692209273970936,-0.628631092061864,-0.6959166604767207,-0.222048792917823,-0.9248587779166777,-0.8283404635678079,-0.47558838983128904,-0.4966243459975889,-0.07622570122294932,1.0149010226459356,1.3028136033634548,0.950600422669009,0.059304814438203436,0.8482875061854439,0.9445043096509913,0.8308386289226624,5
-0.18691135686361027,-0.18717918803574585,-0.20738481790823,-0.031095983233421835,-0.3156680772928164,-0.03756027221341492,-0.19166301383300602,-0.11763718299004229,-0.7670078781987936,0.5465963773672695,0.4411057265811699,0.22731912590248302,-0.18352160203254775,0.007607413780863363,0.19027064562803495,0.4785741460028638,6
-0.7663835050885432,-0.9027272161717933,-0.6997596200490481,-1.1623341038596458,0.6147411562317633,0.7210967249186444,-0.7680564151429532,-0.9417437452948266,-1.8315916223919138,0.4804430044668714,0.0661455089452035,-0.672196487532064,1.7245008051497321,0.03349056674651605,-0.6915911283187667,0.6392382051923705,3
-0.3076475253936535,-0.28660419835607664,-0.2503924934935447,-0.29154509585417776,-0.016737728886422203,0.2504749684799763,-0.307358736817381,-0.2753254118053542,1.0404733192092548,-0.08150790708458318,0.0775384635668747,-0.11629061178633959,0.19546930361931747,-0.10701461578789448,-0.15394273983033152,-0.6431798206180926,6
1.1193679416244728,1.2868045312579117,1.4228318324710987,1.080898726191572,0.7230307239823384,0.7874575785380611,1.1433109200096674,1.3108474207133407,0.2610776129783849,-1.9481161948984311,-0.4981074412503499,-0.8400836040922787,-1.2556700945134758,-1.2105175817567546,-0.8492903159106722,-2.1247731122688767,2
-0.4634504487541136,-0.6059516885143543,-0.7188975195473799,-0.168006414403297,-1.034374073952773,-1.0111774132383107,-0.4654313815925445,-0.48849825719276957,0.07638346800669217,0.31758500357915187,1.1575207245656383,1.0866407515608727,-0.010142991425426,0.9504224849714371,1.0908630080613773,0.6742771351681959,5
-0.6923574832070009,-0.8917542153616795,-0.862751201542173,-0.7262340344835878,-0.5319366567529608,-0.28172168685893045,-0.6956793233224954,-0.8254883833472372,-0.39280020844895075,0.7308838139248691,0.9995810859249522,0.4772413596391345,0.8466372902166743,0.8008034400046099,0.44633766250447365,0.8063071161517446,3
0.365791233632942,0.8365985176029523,0.48389857913382556,0.5121189905084469,0.08749396602226875,0.33966094760088367,0.3927349171485346,0.5387581236191129,-0.8093183313965029,-2.7436901793300863,-2.089761113335038,-0.19159706314380062,-0.7924455642340326,-0.6157164510419249,-0.22816804055362294,0.35489336129361937,0
-0.05801457060769596,0.14507057042288643,0.32705056367297414,-0.31344775487684395,1.0817051168414775,0.9842022194703404,-0.061034470789019836,0.044364366727634746,1.49458047475086,0.26348032569779556,-0.8723753146338737,-1.060648888014327,0.19238055982729318,-0.8373033151561927,-1.0531753737805913,0.6586378140855152,4
-0.1910428829926078,-0.16972702497632303,-0.25375457210252,0.02421081892438877,-0.46942835932784455,-0.207621651307079,-0.19115852666882996,-0.1229342932082801,-0.2116939806845113,-0.05585826612311098,0.2654153248336538,0.3858397738154825,-0.24338066064337266,0.11670795201496162,0.3521314901885766,0.10615048944293569,6
-0.571996907961412,-0.6989629354833499,-0.7126952974864638,-0.5111657114014905,-0.5589930594561534,-0.31475679228023545,-0.572248130487421,-0.6443984745040043,0.6777029018154904,0.09045277805964808,0.7150737973892805,0.48084478198584313,0.5124686190355896,0.6202310864335715,0.45006482116918983,-0.11947303171764387,6
-0.7951334637713193,-0.9736616637246137,-0.8759147647504472,-1.053462809949743,-0.0022397549937913396,0.2631984405199099,-0.7964085937696475,-0.9880020301496619,-0.7267678736459056,0.4240909317530051,0.3412627230167489,-0.09670716160841815,1.4883522561905582,0.5088451048215243,-0.13456896521971948,0.5615848649470779,3
0.9935100464882344,1.1707074733039948,1.5082818904073991,0.7134042337410254,1.3531232419534232,1.1130124607969825,0.9761575062793348,1.1894874773777064,1.1252442811216614,1.0765069970668,-0.4903249824669771,-1.2966010475837138,-0.9715871900803819,-1.3589053009048941,-1.267140407944842,-0.35854016474925254,2
-0.7705833209056233,-0.8971449530947025,-0.8521065775250474,-0.9993646924061823,-0.048930825489834975,0.22184056329571922,-0.7691326544265288,-0.9484611028415478,0.6572468868443976,-0.15014498837452936,-0.04599049872416996,-0.049438319652249214,1.3750645416745595,0.5056309810741708,-0.08768467059852307,0.5676690297182476,3
0.6019028301785441,0.7380563924052731,0.8545557696246104,0.6045053118802086,0.5302871988748257,0.6668075125063048,0.5893503812667485,0.7933318175204259,0.42441202889209967,0.9033213463546957,-0.13817827057643245,-0.6017156428370345,-0.8865219724870558,-0.9297380970728585,-0.6247410669483603,0.4912083483126343,2
-0.9380296360841673,-1.242124139909044,-1.2220987525440223,-1.1328576619220225,-0.6448051232361347,-0.42360245075696484,-0.9366896578882021,-1.2283137659169157,-0.6790411754901206,-0.06471820851586865,0.8674368099926182,0.604113263177353,1.6572128233883843,1.4058930193146182,0.5781677243480595,0.6742785801942472,3
-0.28094625735335543,-0.2916539275496624,-0.15920323529502312,-0.35305405761620196,0.24803577638517324,0.46729586954156505,-0.2856657887578107,-0.23992166047021893,0.8174782970350254,0.6040617655333533,0.38053305108797264,-0.3328669979812146,0.24497756614608962,-0.26789563340355704,-0.3662329541038521,0.8425503592740278,6
-0.3595818331804735,-0.40005260094203604,-0.3956038959463332,-0.26661624590663724,-0.31928892112456697,-0.0413782443382181,-0.35878279508572675,-0.34509889624743684,-0.44570375235892656,-0.14217800314738765,0.48082790825801275,0.20809952187012612,0.1514224105961776,0.16121892262815693,0.17077746331429539,-0.31828516772113713,6
-0.6442132531087653,-0.9010782296728705,-1.0925465193434982,-0.2220577618044027,-1.6406865737961038,-2.41506377661148,-0.6507463332332148,-0.7519361173495981,0.5866876103383792,1.2676219342156272,1.7730075259842049,1.9559302423581408,0.060261782084638366,2.0483809856817405,2.059701383158821,0.794264625573924,5
-0.070238424774482,0.06713376943696292,0.33090918717044604,-0.3352811458000307,1.1281958896747806,1.00738914415774,-0.07135964141582307,0.02926258313549857,-1.1966061476327432,0.03816637174857698,-0.43776256460918117,-1.1134967993744886,0.24039482171442209,-0.8573031991435054,-1.1014708796387545,0.04102911149843153,6
-0.4728402808654716,-0.4971139082355816,-0.348013628214761,-0.6680159823214088,0.4157876793195344,0.5893898062314546,-0.4740076633835374,-0.5017301068965861,1.1648319942626835,0.1944740336201321,0.08416983868038737,-0.49415604418839126,0.7496899261801254,-0.19244904373375296,-0.5219857475713662,0.651326207630639,3
4.437256581961811,3.6702440111813663,3.124021127619343,4.374480277032118,-0.4480638143301289,-0.1829809219498569,4.426547016945037,3.883344738942135,1.6937573620634496,0.0049430844780469505,-0.32214640739859646,0.3522321649492243,-2.975713004215455,-1.3651577495857365,0.3176542579985684,-0.22392964383091826,1
-0.4013068325989443,-0.5705662133604118,-0.7515051662146615,0.0767968189161999,-1.3774496220156123,-1.7050800176485201,-0.40802074230930957,-0.4020661234038803,0.5203770369771072,0.9958789176117337,1.5472558319641838,1.5640780115676745,-0.3265670299019147,1.2596984705275676,1.6157790503791425,0.892180393258965,5
0.491478404548974,0.9243358105853063,0.6702490198479306,0.5819411603701476,0.2811674074943356,0.49227810128866095,0.49736555499864815,0.6759018523507809,0.870922714822453,-0.7219503038552286,-1.8336904802875638,-0.3831505404745553,-0.8572708692107921,-0.7758620899408933,-0.41500521209949914,0.15610538017349904,0
-0.5262428169460676,-0.7208248528061812,-1.0561099612820473,0.1511701026631025,-1.9636889305241378,-3.664316370148964,-0.5312501402787136,-0.5778830074321951,0.7400833369964188,0.8552910874030568,1.4972752700581045,2.479897457048535,-0.40676532862339915,2.3287582703281338,2.671752021953987,0.5657332923455451,5
-0.5274378864875132,-0.49789869501127304,-0.4016695682200036,-0.7400286625624881,0.4365575865603003,0.6037732883918145,-0.5263397985474,-0.5796051356035922,-1.7919773384347266,-0.15021767298794977,-0.5117081014185315,-0.5549822529347473,0.9210122788816323,-0.17581744185336184,-0.5802044204807129,-0.8784202838996599,3
0.4291640641735982,0.7266209279594839,1.032305913853259,0.11141874105255824,1.5711637726807808,1.2060026007052949,0.4381723944019912,0.6083886335874256,1.0712199293510036,-1.020752133908048,-1.1132634686525515,-1.4965003618464576,-0.299877910016377,-1.2640685069038755,-1.4450608828842768,-1.9125641120335728,4
-0.3769274139534548,-0.4567908162845808,-0.554526371504423,-0.12544483656881522,-0.7966733225325017,-0.6328615255301655,-0.38259458923483647,-0.3686800267842952,-0.5517030168997326,0.8157587215341916,0.7837187323530498,0.7826670202796027,-0.06374791796239972,0.5973764232049268,0.7657970339814442,0.555838754477034,3
-0.4678551336354415,-0.5618214464312794,-0.583277912561745,-0.3686882859246999,-0.5192807896928121,-0.2664718385248699,-0.4711825352641515,-0.4946994345934362,0.9241404316347548,0.5324474923634057,0.7027426126964451,0.46066408602265885,0.2708760479070241,0.4666733138932302,0.4292040172572048,0.7335522925250437,6
0.6662317163523567,0.7517434474813197,0.7942148535356323,0.8508917763157244,0.12318041184335449,0.3690150959214701,0.6729607206095266,0.8605048719784218,0.6432389555276354,-0.7743254324795321,0.16339543471166126,-0.2711613400691371,-1.077949078026157,-0.7967985709203202,-0.30611607040060573,-1.2363725804572931,2
3.960321400392907,3.2305859054996855,2.8780911086941807,3.975141577816332,-0.39070073767918395,-0.11847351344850399,3.9275755790973075,3.565655023350687,-0.2732859845297461,0.8515842401155552,0.24452445405331555,0.30951400461019113,-2.8508119271230825,-1.3189623331104083,0.2739561454915928,0.48917199016409824,1
-0.3447288260225072,-0.3740051541488497,-0.39630795411072944,-0.23499033274899245,-0.3658074977790825,-0.09120505125929311,-0.3482558295932531,-0.32501820044552143,-0.9322040480512327,0.47794128463447666,0.4164886038081826,0.2781593609069351,0.08961853728907905,0.19428241438521154,0.24197156320213423,0.3511963941956203,6
-0.5596023295744195,-0.7870365656552875,-1.0362199645394876,-0.011454155572696714,-1.7680364463684075,-2.8423821624890553,-0.5658579597411909,-0.6262600729757436,0.706328568175186,1.1028969312440218,1.7341597041094023,2.1657416850031566,-0.2210390747673129,2.0823112185071957,2.302248606825729,0.9990256292095988,5
-0.1405085138114811,-0.027358295436165178,0.05029664637143007,-0.17928252328041833,0.3541741831714842,0.5457958902229545,-0.14138245980345931,-0.0585999784942099,-1.3203200373130497,0.0277534182126295,-0.354104500943844,-0.4954157440905545,0.059863624107540724,-0.4752965199784153,-0.5231943321031535,-1.447078053137111,6
0.11250478053456525,0.33213944672846685,0.5887429426988767,-0.1620264727598751,1.2855556160061363,1.082378279524845,0.10887680610547505,0.24978057541568355,1.0828787429985967,0.2663527893047462,-0.8107331045620658,-1.2489706616132503,0.011723817499016633,-1.0209318240664762,-1.2242934657102351,-0.49169092032304096,4
-0.7179319713939359,-1.002871614369841,-1.2518605841669868,-0.23871635184256113,-1.9106586660584506,-3.4164623798956346,-0.7224171430238262,-0.865204440698761,0.5051576674338383,0.9852055608652961,1.7997050970255914,2.401744269328772,0.07920815936684064,2.6819297713169767,2.5791204298662542,0.951398461143175,5
0.39293638464577696,1.0573758544644185,0.7775115635210784,0.24772582942250945,0.9273692310453678,0.9035892377985835,0.40497713899920684,0.5687061761539896,1.3374652788797494,-1.3169665159830592,-3.021750331141387,-0.9478275293775598,-0.5088994921044078,-1.0059051595103616,-0.9493536875164909,0.21881791332112335,4
0.5642752120450294,0.7808693138291515,0.8421085786452221,0.5550397424687249,0.5792955631223219,0.6985910541914048,0.5551461515356122,0.7536248846454439,-0.2800171866706919,0.6188125091373318,-0.6201787470970367,-0.6651978958577112,-0.8218747253939428,-0.9444570093784896,-0.6849701546999427,-0.2503264338361528,2
0.39017065227843156,0.5484836725772491,0.5987095224574694,0.4546211057130142,0.341913292938558,0.5369517731302692,0.38267880634262524,0.5656633375518534,0.7164596361623637,0.5464772210758057,-0.28418778165463565,-0.46026026333281217,-0.712905969598102,-0.7672976434266208,-0.4894195346705782,-0.584380185402817,2
-0.7546035338942941,-0.9712325617998547,-0.9593097878696374,-0.808696011774369,-0.6023579545646123,-0.3689695206643272,-0.7570585949639153,-0.9229741487911705,-0.23023909626424183,0.6269694603822196,0.9154436101335048,0.5514480071304088,1.0027947236025332,0.9707682950512849,0.5232939841528063,0.5719179618364577,3
0.004846087272340665,0.28970490464286774,0.6788253453928461,-0.5040163210077946,2.119276062718511,1.4059610090863777,-0.0030857118639971365,0.12120590546808713,-1.974434306548873,0.8118656747634215,-1.3261797412643315,-1.813872379974613,0.48652519129556315,-1.2300453504653106,-1.7212233481188521,0.4053750837833006,4
0.04264442962606176,0.2352743361288437,0.35943866853894824,-0.09634630699670577,0.7685745778758268,0.8143347683451178,0.039526637270073536,0.1667714507896651,-1.798629176109185,0.23546598356611811,-0.6955157581450847,-0.820219992235548,-0.08912839505484475,-0.7708161838976565,-0.8307451886489143,0.05165895352488128,4
0.6801286678771664,1.2092881517589664,0.9255961076341677,0.6900429689726364,0.5213987881425033,0.6609583858849504,0.6963689250272954,0.8749012255237572,0.7057445963700778,-1.5687824852010612,-2.261067873927373,-0.5941725293022967,-0.9676470472151081,-0.9570768208581099,-0.6175638947850829,0.4774384918420063,0
-0.43282252364906587,-0.4779894019279596,-0.43085301309462526,-0.44982202135349747,-0.11048062262828527,0.16558491062433459,-0.4362047585479451,-0.4456559207545648,0.9461847846215454,0.5156430370919003,0.3607466107810107,0.008025546963286188,0.40278403126710915,0.10100703936879317,-0.03045679757696566,0.37772375647781214,6
-0.15303967157463888,-0.13052038564074048,-0.10306779052484859,-0.07308717523393846,-0.07582736482682233,0.19750540870837993,-0.15974579257946767,-0.07446133533488276,0.4960513084454959,0.7761991569052555,0.30727887246789964,-0.018228306031853284,-0.13559338775818097,-0.17857846770165883,-0.05663434807969759,0.7028429035236725,6
-0.0758040343532142,0.21430931797823108,-0.13614215913105235,0.18336860230976726,-0.4777815560402446,-0.2173491289843233,-0.05292904368459124,0.022369059976260975,-0.22053824824786467,-2.838165295755538,-1.458087008120628,0.40166246208975015,-0.4383338102344054,0.025796551549321384,0.36839368694861535,0.324983738675646,0
-0.8376096497586988,-1.059446332467451,-1.2102494433892819,-0.7504844738097893,-1.2094688162397567,-1.339381421947547,-0.8364312421276143,-1.0575615284561384,0.2630113159535287,-0.07012482852985404,0.5663123235692361,1.2968346284002124,0.916444707777727,1.8322906492092037,1.3197989583194414,-0.09374532616416052,3
4.395463292855257,3.490499811448905,3.12480434137305,4.308959350841017,-0.40296840116393706,-0.1320708817451813,4.359719283930515,3.856001991555586,1.4460238290873988,0.8620551593140497,0.27454883065004965,0.30609533742323847,-2.9562041119624443,-1.3757962868091889,0.27046512116635374,-0.09083948796156284,1
-0.7295753632120199,-0.918268797140396,-0.7979442968296718,-0.9317261645606114,-0.052523319392030504,0.21861209502111414,-0.7332468008148055,-0.883440060393865,0.055190927144722755,0.8406979010229925,0.7402253730081633,-0.03970591822722724,1.2318440073438073,0.4483120933551624,-0.07801010680219635,0.7821417670520077,3
-0.12999190184676016,-0.016782359363752036,0.047080418272255925,-0.16436331783662353,0.32513234719069656,0.5247541852309423,-0.1286021183109993,-0.04533441596439264,-0.8297445562407514,-0.2589893856736665,-0.3404529746617932,-0.44557790631767125,0.01807536543856611,-0.4539916174017649,-0.47528566110224907,-0.6159190161212781,6
-0.4761181858934366,-0.3456874313259858,-0.7750380954500583,-0.12016167289890452,-1.1921724427310116,-1.304758809422955,-0.4706444156223637,-0.5063601571317585,-0.4246506323777332,-0.8500920907746354,-1.1482351353361084,1.2853346669801324,-0.06404678619209309,1.1340583663287216,1.3071857047226763,0.29297109176895214,5
-0.4208718282346102,-0.5602191734309097,-0.6774861330062627,-0.08825126523912306,-1.0592675266361238,-1.0549936786632061,-0.4260813827868123,-0.429068634900807,0.3032983685508,0.7862316763846225,1.2258668918636295,1.113966416742883,-0.11102620862642056,0.9133307703883993,1.1204329762430534,0.5034624502962255,5
-0.5178773301559487,-0.6017568163442895,-0.6635500304686903,-0.3896357085753259,-0.639991174834333,-0.4173263921452994,-0.5165527475623846,-0.5658504816795352,0.402403423387984,-0.18936528489836027,0.4804484841965378,0.5520138699525823,0.34572921564804315,0.6008572356091441,0.5238824420934787,-0.8820636867073993,6
0.29767226977054495,0.7087950569116375,1.0390796908094415,-0.191819576175426,2.1459171884302384,1.414618001073594,0.28928141601483187,0.4627724390997948,1.5900038384598727,0.681115191202715,-1.8122584979751142,-1.8540992592270935,0.0530366915382845,-1.3653192055301235,-1.755673602349633,-0.5275205148910376,4
0.46252357680195005,0.8387006250378392,1.2209054837581557,-0.0005963851549985834,2.0937739122458425,1.3975904124641185,0.4594953852078324,0.6446464974954912,-3.1271806116700187,0.09918106082109555,-1.5420350464182306,-1.850775340667435,-0.1658008509925833,-1.419922932410711,-1.7528317203940278,-1.7719383601078802,4
0.8568965254789859,1.0145489189909735,1.0628650948254796,0.914587381969803,0.4292301659413477,0.5987165690584723,0.8465379375637008,1.0546310165282888,1.1738029542713977,0.5981220266781194,-0.32702885338114596,-0.5286447948482383,-1.1560537724638054,-0.9921829904166111,-0.5550309521757592,-0.16052964829735156,2
-0.7547401132704593,-0.9214826858408459,-0.8844726818945436,-0.9083070800998129,-0.2800819290386638,-0.0004887925062838602,-0.7546706890534819,-0.9231911655409826,0.06046720532553473,0.12109932523883098,0.4129317601191588,0.19618166033041562,1.1875078856016001,0.6754060398799613,0.15870423286435206,0.7266956446358146,3
-0.5103654644668623,-0.6401179413560609,-0.6520637583016213,-0.4102995733586267,-0.5890975699569206,-0.3522234382197846,-0.5143330040400099,-0.5550789062476871,0.9714678640764591,0.6693373854746432,0.9190336297334314,0.5407935592472041,0.332987441367134,0.582157842449738,0.5122186984013876,0.7315071130789448,3
-0.9007776112351071,-1.2099105113068536,-1.1649003689828314,-1.0705190502869577,-0.6210173459337731,-0.3927906313856594,-0.9031580777093005,-1.1638784632570092,0.574420167705921,0.7845379316751624,1.1582420381571172,0.582924954760218,1.5138613317030905,1.2976114414126698,0.5560652439030678,0.8992493183675714,3
0.08576936765022594,0.17245402327468948,0.15580791671531438,0.25715622118643716,-0.0961530198278312,0.1788611244299791,0.0902444135085728,0.2181941900629563,-1.114924831991142,-0.6229359130579734,0.0640892243422234,-0.0372880518022426,-0.49802810841854983,-0.36546057985868946,-0.07560547924851196,-0.6947424027207725,6
-0.13811837472858998,-0.08931907991694271,-0.19900466523660634,0.10718503777341375,-0.4848570575931471,-0.2256302380721788,-0.13970083592287247,-0.05558141808147143,-1.2612738556492946,0.11645114817496555,0.12492021630712469,0.3924266514887668,-0.3351110474186403,0.07329091317165799,0.3588989922569605,-0.25946145578326535,6
-0.6152584253617415,-0.7756057725593539,-0.8134766156456934,-0.5333655476014394,-0.7223617423308527,-0.527659614569506,-0.6165421035020784,-0.7084302496364084,0.21378782302505547,0.29275836078450457,0.8931126906723768,0.6989621706983252,0.5231884081257898,0.859133854743132,0.6775322410246332,0.7658603375471096,3
6.171097617535075,4.644944515240219,4.520330089125202,4.92155681938761,0.34909171696258434,0.5421366906244044,6.17513316045685,4.94653479287708,1.4225660994173968,-0.48363969016553787,-0.24305894340343012,-0.45767556701701134,-3.1408387059333696,-1.7693101933410273,-0.4869325966532662,-0.25021196583607697,1
-0.5554366586013807,-0.6269774342130855,-0.6325611472133215,-0.5724655315717786,-0.3099615078593213,-0.03156042407196845,-0.553313045592013,-0.6201841670985134,-0.7587108918246326,-0.31532016319538286,0.2613693408137338,0.2212484925147079,0.5944256009940013,0.39963794203610264,0.18411053046392045,0.48186211146019464,3
0.2778341153825486,0.7115418106265571,1.1283113675703003,-0.3166730059034196,2.5663388367088373,1.540317788882783,0.27633291213431316,0.44041318985409816,-2.95640417242055,-0.005905638582261199,-1.9481114366378363,-2.1092753382313103,0.21967098904381308,-1.4605037366431648,-1.9713066537661894,-0.19450363743333934,4
-0.8147667490950679,-1.025093225631531,-0.9640958536496075,-1.0069131754780032,-0.2827286105247844,-0.003218005397107423,-0.8120813283367169,-1.0199691284458954,0.11629029841149408,-0.39740314649227426,0.5653515067219891,0.18325644292972404,1.40289290383677,0.7702132406076685,0.14562286509688308,0.18166190847067748,3
-0.4578165494872988,-0.5032847613944409,-0.3887702968559924,-0.5726515683365796,0.1696297254659726,0.40636385374586215,-0.4606892022492896,-0.4805812795284119,-0.11821661205641087,0.45386414689469734,0.3026767904021469,-0.2717165335317769,0.5985326166854025,-0.06192621051840801,-0.30665827483731023,0.3471733373216787,6
